,SP500,VIX,RV_30D,IV_VAR,RV_30D_VAR,VRP,WTI_Crude_Oil,Natural_Gas,Copper,Gold,Silver,USD_JPY,USD_CHF,Japan_Policy_Rate,Japan_10Y_JGB,Industrial_Production,Unemployment_Rate,Consumer_Sentiment,Building_Permits,Retail_Sales,IG_OAS_Spread,NFCI,CPI,Core_CPI,CPI_YoY,Core_CPI_YoY,Core_minus_Headline_Inflation,Expected_Inflation_5Y,Expected_Inflation_10Y,Fed_Total_Assets,Treasury_General_Account,Bank_Reserves,US_10Y_Treasury,US_2Y_Treasury,US_3M_Treasury,US_10Y_Real_Yield,credit_card_debt,foodbanks_near_me,help_with_mortgage,resume_template,sell_jewelry,Sector_Rotation,BBB_AAA_Credit_Spread,High_Yield_Spread,Short_Term_Credit_Spread,Long_Term_Credit_Spread,Credit_Spread_Term_Struct,Spread_10Y_2Y,Spread_10Y_3M
2005-01-21,1167.8699951171875,14.359999656677246,0.09520684505127844,0.020620959013977064,0.009064343344618142,0.011556615669358922,48.529998779296875,6.239999771118164,1.4765000343322754,426.70001220703125,6.796999931335449,102.85,1.1853,0.001,1.31,95.8801,5.3,95.5,2139.0,321272.0,0.87,-0.69912,190.7,199.0,2.969762419006483,2.261048304213764,-0.708714114792719,2.51,2.47,806960.0,4781.0,17473.0,4.16,3.16,2.36,1.69,53.0,0.0,0.0,28.0,26.0,-0.010142214577997319,0.6599999999999993,-0.8499999999999996,0.25,1.7999999999999998,-1.5499999999999998,1.0,1.8000000000000003
2005-01-28,1171.3599853515625,13.239999771118164,0.09087483771162554,0.017529759393920902,0.008258236129114279,0.009271523264806623,47.18000030517578,6.258999824523926,1.462499976158142,425.79998779296875,6.784999847412109,103.45,1.1876,0.001,1.31,95.8801,5.3,95.5,2139.0,321272.0,0.84,-0.70364,190.7,199.0,2.969762419006483,2.261048304213764,-0.708714114792719,2.58,2.51,807262.0,5252.0,12624.0,4.16,3.25,2.46,1.65,53.0,0.0,0.0,28.0,26.0,-0.004276045294714592,0.6599999999999993,-0.9499999999999997,0.1499999999999999,1.7999999999999998,-1.65,0.9100000000000001,1.7000000000000002
2005-02-04,1203.030029296875,11.210000038146973,0.09688007281700715,0.012566410085525512,0.009385748509028609,0.0031806615764969036,46.47999954223633,6.0960001945495605,1.4179999828338623,414.0,6.625,103.7,1.2059,0.001,1.419,96.5761,5.4,94.1,2114.0,325308.0,0.83,-0.70904,191.8,199.4,3.0075187969925032,2.308876346844535,-0.6986424501479682,2.57,2.44,804746.0,5070.0,20963.0,4.09,3.29,2.47,1.65,56.0,0.0,0.0,48.0,25.0,0.007110998071122143,0.6200000000000001,-0.98,0.16999999999999993,1.6500000000000004,-1.4800000000000004,0.7999999999999998,1.6199999999999997
2005-02-11,1205.300048828125,11.430000305175781,0.09999869693453321,0.013064490697631846,0.009999739388604623,0.003064751309027223,47.15999984741211,6.0929999351501465,1.4674999713897705,420.5,7.201000213623047,105.75,1.2095,0.001,1.419,96.5761,5.4,94.1,2114.0,325308.0,0.84,-0.71292,191.8,199.4,3.0075187969925032,2.308876346844535,-0.6986424501479682,2.7,2.53,797299.0,4913.0,7518.0,4.1,3.34,2.55,1.57,56.0,0.0,0.0,48.0,25.0,0.008247806405424035,0.6200000000000001,-1.0499999999999998,0.10000000000000009,1.6500000000000004,-1.5500000000000003,0.7599999999999998,1.5499999999999998
2005-02-18,1201.5899658203125,11.180000305175781,0.09282207822995159,0.012499240682373057,0.008615938206927253,0.003883302475445804,48.349998474121094,5.9079999923706055,1.4945000410079956,427.1000061035156,7.413000106811523,105.69,1.1822,0.001,1.419,96.5761,5.4,94.1,2114.0,325308.0,0.82,-0.71366,191.8,199.4,3.0075187969925032,2.308876346844535,-0.6986424501479682,2.78,2.6,795606.0,4924.0,12913.0,4.27,3.45,2.61,1.67,56.0,0.0,0.0,48.0,25.0,0.0008653539645514887,0.6200000000000001,-1.2399999999999998,0.040000000000000036,1.6500000000000004,-1.6100000000000003,0.8199999999999994,1.6599999999999997
2005-02-25,1211.3699951171875,11.489999771118164,0.10662761004343704,0.013202009474029547,0.011369447223575276,0.0018325622504542713,51.4900016784668,6.715000152587891,1.4889999628067017,434.8999938964844,7.290999889373779,105.21,1.1686,0.001,1.419,96.5761,5.4,94.1,2114.0,325308.0,0.81,-0.71084,191.8,199.4,3.0075187969925032,2.308876346844535,-0.6986424501479682,2.8,2.63,804576.0,5250.0,11391.0,4.27,3.54,2.74,1.64,56.0,0.0,0.0,48.0,25.0,0.010345007805310152,0.6200000000000001,-1.3199999999999998,-0.08999999999999986,1.6500000000000004,-1.7400000000000002,0.7299999999999995,1.5299999999999994
2005-03-04,1222.1199951171875,11.9399995803833,0.0968873176769973,0.01425635899795534,0.009387152326643394,0.004869206671311946,53.779998779296875,6.74399995803833,1.4919999837875366,434.20001220703125,7.348999977111816,104.46,1.168,0.002,1.325,96.4456,5.2,92.6,2062.0,326179.0,0.79,-0.70388,193.3,200.1,3.1483457844183604,2.35294117647058,-0.7954046079477806,2.85,2.67,801252.0,5199.0,16224.0,4.32,3.57,2.76,1.65,52.0,0.0,0.0,47.0,30.0,0.0024466906038778102,0.6599999999999993,-1.6400000000000001,0.04999999999999982,1.5599999999999996,-1.5099999999999998,0.7500000000000004,1.5600000000000005
2005-03-11,1200.0799560546875,12.800000190734863,0.10288713882047364,0.016384000488281255,0.010585763334663413,0.005798237153617842,54.43000030517578,6.771999835968018,1.4809999465942383,446.20001220703125,7.534999847412109,103.93,1.1501,0.002,1.325,96.4456,5.2,92.6,2062.0,326179.0,0.79,-0.69365,193.3,200.1,3.1483457844183604,2.35294117647058,-0.7954046079477806,2.88,2.74,799250.0,4304.0,8034.0,4.56,3.73,2.76,1.82,52.0,0.0,0.0,47.0,30.0,-0.0025443506571953094,0.6599999999999993,-1.77,0.10999999999999988,1.5599999999999996,-1.4499999999999997,0.8299999999999996,1.7999999999999998
2005-03-18,1189.6500244140625,13.140000343322754,0.1041440874109732,0.017265960902252214,0.010845990942664425,0.006419969959587789,56.720001220703125,7.2729997634887695,1.5075000524520874,439.29998779296875,7.376999855041504,104.7,1.1649,0.002,1.325,96.4456,5.2,92.6,2062.0,326179.0,0.84,-0.68042,193.3,200.1,3.1483457844183604,2.35294117647058,-0.7954046079477806,2.92,2.74,807211.0,5118.0,14101.0,4.51,3.72,2.81,1.77,52.0,0.0,0.0,47.0,30.0,-0.002217677804738397,0.6599999999999993,-1.52,0.06000000000000005,1.5599999999999996,-1.4999999999999996,0.7899999999999996,1.6999999999999997
2005-03-25,1171.4200439453125,13.420000076293945,0.10094860183535122,0.01800964020477295,0.010190620212512276,0.007819019992260673,54.84000015258789,7.061999797821045,1.4594999551773071,424.70001220703125,6.933000087738037,106.32,1.1998,0.002,1.325,96.4456,5.2,92.6,2062.0,326179.0,0.88,-0.66608,193.3,200.1,3.1483457844183604,2.35294117647058,-0.7954046079477806,2.85,2.7,797094.0,4968.0,13006.0,4.6,3.88,2.84,1.9,52.0,0.0,0.0,47.0,30.0,-0.01450657962883417,0.6599999999999993,-1.3199999999999998,0.1200000000000001,1.5599999999999996,-1.4399999999999995,0.7199999999999998,1.7599999999999998
2005-04-01,1172.9200439453125,14.09000015258789,0.10900755603905131,0.019852810429992675,0.011882647273606911,0.007970163156385764,57.27000045776367,7.749000072479248,1.4924999475479126,425.8999938964844,6.989999771118164,107.57,1.2042,0.001,1.257,96.6532,5.2,87.7,2150.0,329124.0,0.93,-0.65182,194.6,200.2,3.5106382978723483,2.1949974476773715,-1.3156408501949768,2.85,2.69,807551.0,4592.0,12615.0,4.46,3.75,2.8,1.77,62.0,0.0,0.0,42.0,22.0,0.0017892917371354526,0.7199999999999998,-0.79,0.22999999999999998,1.71,-1.48,0.71,1.6600000000000001
2005-04-08,1181.199951171875,12.619999885559082,0.10038521129618393,0.015926439711151125,0.010077190646979492,0.005849249064171632,53.31999969482422,7.242000102996826,1.5234999656677246,426.8999938964844,7.160999774932861,108.26,1.1985,0.001,1.257,96.6532,5.2,87.7,2150.0,329124.0,0.94,-0.63863,194.6,200.2,3.5106382978723483,2.1949974476773715,-1.3156408501949768,2.8,2.66,797327.0,5296.0,12369.0,4.5,3.77,2.79,1.84,62.0,0.0,0.0,42.0,22.0,-0.016936971622628933,0.7199999999999998,-0.9499999999999997,0.2400000000000002,1.71,-1.4699999999999998,0.73,1.71
2005-04-15,1142.6199951171875,17.739999771118164,0.11240200766060676,0.03147075918792725,0.012634211326135101,0.01883654786179215,50.4900016784668,6.997000217437744,1.4630000591278076,424.8999938964844,7.01800012588501,107.65,1.2011,0.001,1.257,96.6532,5.2,87.7,2150.0,329124.0,1.02,-0.62703,194.6,200.2,3.5106382978723483,2.1949974476773715,-1.3156408501949768,2.7,2.6,805707.0,5175.0,9731.0,4.27,3.54,2.79,1.67,62.0,0.0,0.0,42.0,22.0,-0.04979368637964502,0.7199999999999998,-0.44999999999999973,0.2400000000000002,1.71,-1.4699999999999998,0.7299999999999995,1.4799999999999995
2005-04-22,1152.1199951171875,15.380000114440918,0.12870805265491161,0.023654440352020262,0.0165657628182195,0.007088677533800762,55.38999938964844,7.195000171661377,1.5019999742507935,434.29998779296875,7.270999908447266,105.85,1.1821,0.001,1.257,96.6532,5.2,87.7,2150.0,329124.0,0.99,-0.61759,194.6,200.2,3.5106382978723483,2.1949974476773715,-1.3156408501949768,2.81,2.65,801793.0,5201.0,15408.0,4.26,3.62,2.93,1.61,62.0,0.0,0.0,42.0,22.0,0.01605163996023014,0.7199999999999998,-0.48,0.10000000000000009,1.71,-1.6099999999999999,0.6399999999999997,1.3299999999999996
2005-04-29,1156.8499755859375,15.3100004196167,0.13770416459063942,0.02343961128486635,0.01896243694560591,0.00447717433926044,49.720001220703125,6.585000038146973,1.4980000257492065,435.0,6.9019999504089355,104.64,1.1898,0.001,1.257,96.6532,5.2,87.7,2150.0,329124.0,1.02,-0.61053,194.6,200.2,3.5106382978723483,2.1949974476773715,-1.3156408501949768,2.73,2.6,809797.0,5586.0,14570.0,4.21,3.66,2.9,1.61,62.0,0.0,0.0,42.0,22.0,-0.013696142436166642,0.7199999999999998,-0.1899999999999995,0.13000000000000034,1.71,-1.5799999999999996,0.5499999999999998,1.31
2005-05-06,1171.3499755859375,14.050000190734863,0.14017235954548773,0.019740250535964968,0.019648290380549487,9.196015541548114e-05,50.959999084472656,6.620999813079834,1.472000002861023,426.1000061035156,6.952000141143799,104.93,1.2058,0.001,1.238,96.7402,5.1,86.9,2085.0,327233.0,1.07,-0.60534,194.4,200.5,2.8027498677948293,2.1916411824668858,-0.6111086853279435,2.68,2.59,802412.0,4863.0,12956.0,4.28,3.73,2.87,1.69,58.0,0.0,0.0,48.0,20.0,0.011683072647606558,0.8599999999999994,-0.0699999999999994,0.25,1.87,-1.62,0.5500000000000003,1.4100000000000001
2005-05-13,1154.050048828125,16.31999969482422,0.13998040911264747,0.02663423900390626,0.01959451493534416,0.007039724068562101,48.66999816894531,6.535999774932861,1.4244999885559082,420.20001220703125,6.925000190734863,107.14,1.2227,0.001,1.238,96.7402,5.1,86.9,2085.0,327233.0,1.1,-0.60166,194.4,200.5,2.8027498677948293,2.1916411824668858,-0.6111086853279435,2.53,2.46,808378.0,4993.0,9499.0,4.12,3.61,2.83,1.66,58.0,0.0,0.0,48.0,20.0,-0.014042560246922112,0.8599999999999994,0.25,0.29000000000000004,1.87,-1.58,0.5100000000000002,1.29
2005-05-20,1189.280029296875,13.140000343322754,0.1442915709654037,0.017265960902252214,0.020820057451664136,-0.003554096549411922,46.79999923706055,6.3429999351501465,1.475000023841858,417.3999938964844,6.934999942779541,108.17,1.2335,0.001,1.238,96.7402,5.1,86.9,2085.0,327233.0,1.09,-0.59995,194.4,200.5,2.8027498677948293,2.1916411824668858,-0.6111086853279435,2.55,2.46,801546.0,5209.0,11848.0,4.13,3.69,2.9,1.67,58.0,0.0,0.0,48.0,20.0,0.012533412769908752,0.8599999999999994,0.1900000000000004,0.27,1.87,-1.6,0.43999999999999995,1.23
2005-05-27,1198.780029296875,12.149999618530273,0.12620049974798198,0.014762249073028578,0.0159265661366404,-0.0011643170636118222,51.849998474121094,6.369999885559082,1.4859999418258667,419.79998779296875,7.302000045776367,107.88,1.2324,0.001,1.238,96.7402,5.1,86.9,2085.0,327233.0,1.05,-0.60021,194.4,200.5,2.8027498677948293,2.1916411824668858,-0.6111086853279435,2.5,2.41,810160.0,4936.0,13263.0,4.08,3.64,2.97,1.67,58.0,0.0,0.0,48.0,20.0,0.015500902797061695,0.8599999999999994,-0.1200000000000001,0.22999999999999998,1.87,-1.6400000000000001,0.43999999999999995,1.1099999999999999
2005-06-03,1196.02001953125,12.149999618530273,0.11195627746229758,0.014762249073028578,0.01253420806321496,0.002228041009813617,55.029998779296875,6.880000114440918,1.5954999923706055,423.70001220703125,7.489999771118164,107.84,1.2545,0.001,1.143,97.1753,5.0,96.0,2178.0,337219.0,0.95,-0.60083,194.5,200.6,2.530311017395892,2.0345879959308144,-0.49572302146507763,2.42,2.37,817335.0,4927.0,12840.0,3.98,3.57,3.01,1.61,52.0,0.0,0.0,44.0,26.0,-0.0014879931836770945,0.9000000000000004,-0.10000000000000009,0.25,1.8600000000000003,-1.6100000000000003,0.41000000000000014,0.9700000000000002
2005-06-10,1198.1099853515625,11.960000038146973,0.0974964711269217,0.01430416009124756,0.009505561882202676,0.004798598209044883,53.540000915527344,6.932000160217285,1.6319999694824219,427.3999938964844,7.276000022888184,108.45,1.2688,0.001,1.143,97.1753,5.0,96.0,2178.0,337219.0,0.96,-0.6022,194.5,200.6,2.530311017395892,2.0345879959308144,-0.49572302146507763,2.37,2.31,814172.0,4778.0,10552.0,4.05,3.71,3.01,1.74,52.0,0.0,0.0,44.0,26.0,0.0023773822037734442,0.9000000000000004,-0.08999999999999986,0.30000000000000027,1.8600000000000003,-1.56,0.33999999999999986,1.04
2005-06-17,1216.9599609375,11.479999542236328,0.08610012368314642,0.013179038948974632,0.00741323129825311,0.005765807650721522,58.470001220703125,7.690000057220459,1.6894999742507935,438.29998779296875,7.329999923706055,108.83,1.2631,0.001,1.143,97.1753,5.0,96.0,2178.0,337219.0,0.94,-0.60337,194.5,200.6,2.530311017395892,2.0345879959308144,-0.49572302146507763,2.43,2.37,811198.0,5534.0,10240.0,4.09,3.72,2.99,1.72,52.0,0.0,0.0,44.0,26.0,0.009977529862276697,0.9000000000000004,-0.18999999999999995,0.3599999999999999,1.8600000000000003,-1.5000000000000004,0.36999999999999966,1.0999999999999996
2005-06-24,1191.5699462890625,12.180000305175781,0.08228333185229757,0.014835240743408211,0.0067705467007153275,0.008064694042692885,59.84000015258789,7.360000133514404,1.6755000352859497,440.5,7.2779998779296875,109.22,1.2749,0.001,1.143,97.1753,5.0,96.0,2178.0,337219.0,0.96,-0.60494,194.5,200.6,2.530311017395892,2.0345879959308144,-0.49572302146507763,2.32,2.27,810429.0,4982.0,11521.0,3.92,3.59,3.09,1.65,52.0,0.0,0.0,44.0,26.0,-0.015219428080591218,0.9000000000000004,-0.06999999999999984,0.29000000000000004,1.8600000000000003,-1.5700000000000003,0.33000000000000007,0.8300000000000001
2005-07-01,1194.43994140625,11.399999618530273,0.07550230932647013,0.012995999130249038,0.005700598713629978,0.00729540041661906,58.75,7.171000003814697,1.5364999771118164,427.79998779296875,6.85099983215332,111.68,1.2965,0.001,1.295,96.8676,5.0,96.5,2203.0,339529.0,0.95,-0.60688,195.4,200.9,3.167898627243937,2.083333333333326,-1.084565293910611,2.34,2.31,810082.0,4726.0,10799.0,4.06,3.76,3.17,1.75,49.0,0.0,0.0,43.0,31.0,-0.005277628949055332,0.8900000000000006,-0.4299999999999997,0.25,1.7700000000000005,-1.5200000000000005,0.2999999999999998,0.8899999999999997
2005-07-08,1211.8599853515625,11.449999809265137,0.08867309148188345,0.013110249563217167,0.00786291715295447,0.005247332410262696,59.630001068115234,7.4720001220703125,1.625499963760376,422.8999938964844,6.99399995803833,112.17,1.302,0.001,1.295,96.8676,5.0,96.5,2203.0,339529.0,0.94,-0.60847,195.4,200.9,3.167898627243937,2.083333333333326,-1.084565293910611,2.33,2.28,821556.0,3840.0,11413.0,4.11,3.78,3.17,1.83,49.0,0.0,0.0,43.0,31.0,0.010666957937995065,0.8900000000000006,-0.5099999999999998,0.25,1.7700000000000005,-1.5200000000000005,0.3300000000000005,0.9400000000000004
2005-07-15,1227.9200439453125,10.329999923706055,0.08308789042546369,0.010670889842376708,0.006903597535353861,0.0037672923070228466,58.09000015258789,7.848999977111816,1.628999948501587,420.70001220703125,6.955999851226807,112.32,1.2962,0.001,1.295,96.8676,5.0,96.5,2203.0,339529.0,0.91,-0.61143,195.4,200.9,3.167898627243937,2.083333333333326,-1.084565293910611,2.23,2.23,808861.0,4843.0,7415.0,4.18,3.86,3.26,1.95,49.0,0.0,0.0,43.0,31.0,0.001597362147889747,0.8900000000000006,-0.7499999999999996,0.2599999999999998,1.7700000000000005,-1.5100000000000007,0.31999999999999984,0.9199999999999999
2005-07-22,1233.6800537109375,10.520000457763672,0.08710741022091967,0.011067040963134786,0.00758770091539558,0.003479340047739206,58.650001525878906,7.383999824523926,1.655500054359436,424.70001220703125,7.085999965667725,110.98,1.2951,0.001,1.295,96.8676,5.0,96.5,2203.0,339529.0,0.89,-0.61343,195.4,200.9,3.167898627243937,2.083333333333326,-1.084565293910611,2.32,2.34,816804.0,5423.0,12934.0,4.23,3.92,3.38,1.89,49.0,0.0,0.0,43.0,31.0,0.020038762733655197,0.8900000000000006,-0.7899999999999996,0.20000000000000018,1.7700000000000005,-1.5700000000000003,0.3100000000000005,0.8500000000000005
2005-07-29,1234.1800537109375,11.569999694824219,0.09221574282530409,0.013386489293823252,0.008503743224822623,0.0048827460690006284,60.56999969482422,7.885000228881836,1.6875,429.8999938964844,7.23799991607666,112.25,1.287,0.001,1.295,96.8676,5.0,96.5,2203.0,339529.0,0.87,-0.61454,195.4,200.9,3.167898627243937,2.083333333333326,-1.084565293910611,2.32,2.36,814259.0,4878.0,10617.0,4.28,4.02,3.42,1.92,49.0,0.0,0.0,43.0,31.0,-0.011414078827413224,0.8900000000000006,-0.9299999999999997,0.20000000000000018,1.7700000000000005,-1.5700000000000003,0.2600000000000007,0.8600000000000003
2005-08-05,1226.4200439453125,12.479999542236328,0.09288793991006634,0.015575038857421895,0.008628169380736095,0.0069468694766858,62.310001373291016,8.699999809265137,1.6890000104904175,437.20001220703125,7.13700008392334,112.09,1.2663,0.001,1.365,97.1833,4.9,89.1,2219.0,335605.0,0.88,-0.61353,196.4,201.1,3.641160949868083,2.1330624682579957,-1.5080984816100873,2.41,2.4,818841.0,5012.0,16201.0,4.4,4.11,3.52,2.0,56.0,0.0,0.0,40.0,33.0,0.006982507062261927,0.8700000000000001,-0.9699999999999998,0.20000000000000018,1.7000000000000002,-1.5,0.29000000000000004,0.8800000000000003
2005-08-12,1230.3900146484375,12.739999771118164,0.08940356325110489,0.016230759416809085,0.007992997121994314,0.00823776229481477,66.86000061035156,9.588000297546387,1.7374999523162842,445.8999938964844,7.076000213623047,109.55,1.249,0.001,1.365,97.1833,4.9,89.1,2219.0,335605.0,0.89,-0.61102,196.4,201.1,3.641160949868083,2.1330624682579957,-1.5080984816100873,2.38,2.33,808544.0,4989.0,9125.0,4.24,4.05,3.52,1.91,56.0,0.0,0.0,40.0,33.0,0.008788324719879151,0.8700000000000001,-0.8399999999999999,0.18000000000000016,1.7000000000000002,-1.52,0.1900000000000004,0.7200000000000002
2005-08-19,1219.7099609375,13.420000076293945,0.08380327890782127,0.01800964020477295,0.007022989555702082,0.010986650649070867,65.3499984741211,9.111000061035156,1.718500018119812,437.20001220703125,7.0,110.68,1.2756,0.001,1.365,97.1833,4.9,89.1,2219.0,335605.0,0.88,-0.60598,196.4,201.1,3.641160949868083,2.1330624682579957,-1.5080984816100873,2.42,2.36,813774.0,4805.0,9469.0,4.21,4.03,3.52,1.85,56.0,0.0,0.0,40.0,33.0,-0.01212279438715654,0.8700000000000001,-0.8699999999999997,0.20999999999999996,1.7000000000000002,-1.4900000000000002,0.17999999999999972,0.69
2005-08-26,1205.0999755859375,13.720000267028809,0.08563952703180965,0.018823840732727058,0.007334128590232055,0.011489712142495003,66.12999725341797,9.791999816894531,1.7695000171661377,437.3999938964844,6.739999771118164,109.85,1.2541,0.001,1.365,97.1833,4.9,89.1,2219.0,335605.0,0.87,-0.59934,196.4,201.1,3.641160949868083,2.1330624682579957,-1.5080984816100873,2.44,2.39,811313.0,5181.0,9474.0,4.2,4.06,3.55,1.81,56.0,0.0,0.0,40.0,33.0,-0.012934578291188789,0.8700000000000001,-0.9199999999999999,0.19999999999999973,1.7000000000000002,-1.5000000000000004,0.14000000000000057,0.6500000000000004
2005-09-02,1218.02001953125,13.569999694824219,0.08494835695057135,0.01841448917175294,0.007216223348601683,0.011198265823151258,67.56999969482422,11.690999984741211,1.746999979019165,444.20001220703125,7.0,109.66,1.2287,0.001,1.45,95.3005,5.0,76.9,2263.0,336600.0,0.89,-0.59147,198.8,201.3,4.686677198525535,1.9240506329113893,-2.7626265656141458,2.53,2.44,823237.0,4909.0,15024.0,4.03,3.75,3.46,1.59,57.0,0.0,0.0,43.0,34.0,-0.0034795965541987908,0.9000000000000004,-0.5,0.25,1.83,-1.58,0.28000000000000025,0.5700000000000003
2005-09-09,1241.47998046875,11.979999542236328,0.09353876421075745,0.014352038903198262,0.008749500410075679,0.005602538493122583,64.08000183105469,11.262999534606934,1.684000015258789,449.0,7.002999782562256,109.69,1.2413,0.001,1.45,95.3005,5.0,76.9,2263.0,336600.0,0.89,-0.58365,198.8,201.3,4.686677198525535,1.9240506329113893,-2.7626265656141458,2.62,2.5,822500.0,4786.0,9646.0,4.14,3.88,3.49,1.64,57.0,0.0,0.0,43.0,34.0,0.0033379116598592287,0.9000000000000004,-0.6100000000000003,0.27,1.83,-1.56,0.2599999999999998,0.6499999999999995
2005-09-16,1237.9100341796875,11.220000267028809,0.09220945191106371,0.012588840599212652,0.00850258302173877,0.004086257577473882,63.0,11.144000053405762,1.6729999780654907,459.5,7.229000091552734,111.38,1.271,0.001,1.45,95.3005,5.0,76.9,2263.0,336600.0,0.89,-0.57627,198.8,201.3,4.686677198525535,1.9240506329113893,-2.7626265656141458,2.65,2.53,823590.0,4973.0,10800.0,4.26,3.97,3.5,1.73,57.0,0.0,0.0,43.0,34.0,-0.0020107372084787007,0.9000000000000004,-0.6600000000000001,0.31000000000000005,1.83,-1.52,0.2899999999999996,0.7599999999999998
2005-09-23,1215.2900390625,12.960000038146973,0.09295187867322101,0.016796160098876956,0.0086400517488812,0.008156108349995757,64.19000244140625,12.324000358581543,1.7984999418258667,463.5,7.2729997634887695,112.17,1.2887,0.001,1.45,95.3005,5.0,76.9,2263.0,336600.0,0.9,-0.57046,198.8,201.3,4.686677198525535,1.9240506329113893,-2.7626265656141458,2.64,2.51,812926.0,6319.0,12817.0,4.25,4.02,3.48,1.74,57.0,0.0,0.0,43.0,34.0,0.0031553503227268465,0.9000000000000004,-0.4900000000000002,0.3599999999999999,1.83,-1.4700000000000002,0.23000000000000043,0.77
